source_ENSEMBL target_ENSEMBL interaction
ENSG00000120738 ENSG00000129518 1
ENSG00000120738 ENSG00000011422 1
ENSG00000120738 ENSG00000169429 -1
ENSG00000120738 ENSG00000167244 1
ENSG00000120738 ENSG00000026103 -1
ENSG00000120738 ENSG00000110092 1
ENSG00000120738 ENSG00000136244 -1
ENSG00000120738 ENSG00000196628 1
ENSG00000120738 ENSG00000104826 1
ENSG00000120738 ENSG00000157227 1
ENSG00000120738 ENSG00000173083 1
ENSG00000120738 ENSG00000073756 -1
ENSG00000120738 ENSG00000066230 1
ENSG00000120738 ENSG00000281861 1
ENSG00000120738 ENSG00000103479 1
ENSG00000120738 ENSG00000197408 1
ENSG00000120738 ENSG00000100644 1
ENSG00000120738 ENSG00000166886 1
ENSG00000120738 ENSG00000114378 1
ENSG00000120738 ENSG00000100393 1
ENSG00000120738 ENSG00000138685 1
ENSG00000120738 ENSG00000085563 1
ENSG00000120738 ENSG00000162552 -1
ENSG00000120738 ENSG00000164715 1
ENSG00000120738 ENSG00000169083 -1
ENSG00000120738 ENSG00000142168 1
ENSG00000120738 ENSG00000164399 1
ENSG00000120738 ENSG00000176749 1
ENSG00000120738 ENSG00000108106 1
ENSG00000120738 ENSG00000124762 1
ENSG00000120738 ENSG00000162772 1
ENSG00000120738 ENSG00000118513 -1
ENSG00000120738 ENSG00000125851 1
ENSG00000120738 ENSG00000176387 -1
ENSG00000120738 ENSG00000115414 1
ENSG00000120738 ENSG00000008056 1
ENSG00000120738 ENSG00000142515 -1
ENSG00000120738 ENSG00000284792 1
ENSG00000120738 ENSG00000141510 1
ENSG00000120738 ENSG00000120802 1
ENSG00000120738 ENSG00000164889 1
ENSG00000120738 ENSG00000050820 1
ENSG00000120738 ENSG00000104921 -1
ENSG00000122877 ENSG00000117560 -1
ENSG00000122877 ENSG00000145284 -1
ENSG00000179388 ENSG00000121691 1
ENSG00000179388 ENSG00000166886 1
ENSG00000135373 ENSG00000146038 -1
ENSG00000135373 ENSG00000169469 1
ENSG00000204371 ENSG00000196470 -1
ENSG00000204371 ENSG00000020633 1
ENSG00000232045 ENSG00000196470 -1
ENSG00000232045 ENSG00000020633 1
ENSG00000120690 ENSG00000151702 1
ENSG00000120690 ENSG00000120156 1
ENSG00000120690 ENSG00000129226 1
ENSG00000120690 ENSG00000179639 -1
ENSG00000120690 ENSG00000143995 1
ENSG00000109381 ENSG00000165280 1
ENSG00000109381 ENSG00000120156 1
ENSG00000163435 ENSG00000100234 1
ENSG00000163435 ENSG00000241794 1
ENSG00000163435 ENSG00000100985 -1
ENSG00000163435 ENSG00000169469 1
ENSG00000163435 ENSG00000170477 -1
ENSG00000102034 ENSG00000141510 -1
ENSG00000102034 ENSG00000223609 1
ENSG00000102034 ENSG00000100985 -1
ENSG00000126767 ENSG00000145113 1
ENSG00000126767 ENSG00000080815 1
ENSG00000126767 ENSG00000120889 1
ENSG00000126767 ENSG00000106462 1
ENSG00000126767 ENSG00000175592 1
ENSG00000126767 ENSG00000086232 1
ENSG00000126767 ENSG00000085276 1
ENSG00000111145 ENSG00000197616 -1
ENSG00000158711 ENSG00000170345 1
ENSG00000105656 ENSG00000135679 -1
ENSG00000105656 ENSG00000101412 -1
ENSG00000105656 ENSG00000087088 -1
ENSG00000105656 ENSG00000124762 -1
ENSG00000163064 ENSG00000152818 -1
ENSG00000074800 ENSG00000136997 -1
ENSG00000100393 ENSG00000112715 1
ENSG00000100393 ENSG00000073756 1
ENSG00000100393 ENSG00000132646 -1
ENSG00000100393 ENSG00000012048 1
ENSG00000100393 ENSG00000184937 1
ENSG00000100393 ENSG00000086232 1
ENSG00000100393 ENSG00000162692 1
ENSG00000100393 ENSG00000166426 1
ENSG00000100393 ENSG00000107159 1
ENSG00000100393 ENSG00000124762 1
ENSG00000100393 ENSG00000165168 -1
ENSG00000100393 ENSG00000105173 1
ENSG00000100393 ENSG00000172273 1
ENSG00000100393 ENSG00000131095 1
ENSG00000100393 ENSG00000186832 1
ENSG00000100393 ENSG00000078900 1
ENSG00000100393 ENSG00000130427 1
ENSG00000100393 ENSG00000132274 1
ENSG00000100393 ENSG00000178726 -1
ENSG00000100393 ENSG00000131910 1
ENSG00000100393 ENSG00000146674 1
ENSG00000100393 ENSG00000161905 1
ENSG00000100393 ENSG00000012504 -1
ENSG00000100393 ENSG00000111537 1
ENSG00000100393 ENSG00000130816 1
ENSG00000100393 ENSG00000053747 -1
ENSG00000100393 ENSG00000136997 -1
ENSG00000100393 ENSG00000113302 1
ENSG00000100393 ENSG00000059377 1
ENSG00000100393 ENSG00000100985 1
ENSG00000116016 ENSG00000126353 1
ENSG00000116016 ENSG00000157227 1
ENSG00000116016 ENSG00000178860 1
ENSG00000116016 ENSG00000106366 1
ENSG00000116016 ENSG00000102755 1
ENSG00000116016 ENSG00000123500 1
ENSG00000116016 ENSG00000112715 1
ENSG00000116016 ENSG00000107159 1
ENSG00000104884 ENSG00000087088 1
ENSG00000104884 ENSG00000134248 -1
ENSG00000104884 ENSG00000171791 -1
ENSG00000104884 ENSG00000141510 1
ENSG00000104884 ENSG00000124762 1
ENSG00000105722 ENSG00000157557 -1
ENSG00000105722 ENSG00000172179 -1
ENSG00000105722 ENSG00000152818 -1
ENSG00000157554 ENSG00000166333 -1
ENSG00000157554 ENSG00000118785 1
ENSG00000157554 ENSG00000085741 1
ENSG00000157554 ENSG00000082397 -1
ENSG00000157554 ENSG00000137193 1
ENSG00000157554 ENSG00000106991 1
ENSG00000157554 ENSG00000090339 -1
ENSG00000157554 ENSG00000154734 1
ENSG00000157554 ENSG00000138685 -1
ENSG00000157554 ENSG00000110799 1
ENSG00000157554 ENSG00000121966 1
ENSG00000157554 ENSG00000026025 1
ENSG00000157554 ENSG00000169429 -1
ENSG00000157554 ENSG00000095203 1
ENSG00000157554 ENSG00000157554 1
ENSG00000091831 ENSG00000197299 1
ENSG00000091831 ENSG00000148516 1
ENSG00000091831 ENSG00000187514 -1
ENSG00000091831 ENSG00000166863 1
ENSG00000091831 ENSG00000160182 1
ENSG00000091831 ENSG00000170965 1
ENSG00000091831 ENSG00000106366 1
ENSG00000091831 ENSG00000106211 1
ENSG00000091831 ENSG00000165841 -1
ENSG00000091831 ENSG00000147571 -1
ENSG00000091831 ENSG00000145708 1
ENSG00000091831 ENSG00000115317 1
ENSG00000091831 ENSG00000171223 1
ENSG00000091831 ENSG00000080166 1
ENSG00000091831 ENSG00000104899 1
ENSG00000091831 ENSG00000128052 1
ENSG00000091831 ENSG00000244474 1
ENSG00000091831 ENSG00000141682 1
ENSG00000091831 ENSG00000131187 1
ENSG00000091831 ENSG00000272398 -1
ENSG00000091831 ENSG00000082175 1
ENSG00000091831 ENSG00000111276 -1
ENSG00000091831 ENSG00000106459 1
ENSG00000091831 ENSG00000277132 1
ENSG00000091831 ENSG00000163235 1
ENSG00000091831 ENSG00000114861 1
ENSG00000091831 ENSG00000181019 -1
ENSG00000091831 ENSG00000169083 1
ENSG00000091831 ENSG00000140836 1
ENSG00000091831 ENSG00000159388 -1
ENSG00000091831 ENSG00000110092 1
ENSG00000091831 ENSG00000171791 1
ENSG00000091831 ENSG00000140465 -1
ENSG00000091831 ENSG00000137869 1
ENSG00000091831 ENSG00000171345 1
ENSG00000091831 ENSG00000177606 1
ENSG00000091831 ENSG00000141510 -1
ENSG00000091831 ENSG00000131759 1
ENSG00000091831 ENSG00000168036 -1
ENSG00000091831 ENSG00000145386 1
ENSG00000091831 ENSG00000164362 1
ENSG00000091831 ENSG00000196620 1
ENSG00000091831 ENSG00000112715 1
ENSG00000091831 ENSG00000196208 1
ENSG00000140009 ENSG00000139618 -1
ENSG00000140009 ENSG00000163235 1
ENSG00000140009 ENSG00000171105 -1
ENSG00000140009 ENSG00000106366 -1
ENSG00000140009 ENSG00000147571 -1
ENSG00000140009 ENSG00000124762 1
ENSG00000140009 ENSG00000160182 1
ENSG00000173153 ENSG00000160113 -1
ENSG00000173153 ENSG00000175745 -1
ENSG00000173153 ENSG00000019549 -1
ENSG00000173153 ENSG00000124216 -1
ENSG00000173153 ENSG00000137869 1
ENSG00000173153 ENSG00000180530 1
ENSG00000196482 ENSG00000169297 1
ENSG00000134954 ENSG00000135679 -1
ENSG00000134954 ENSG00000113525 1
ENSG00000134954 ENSG00000006638 1
ENSG00000134954 ENSG00000109471 -1
ENSG00000134954 ENSG00000172179 1
ENSG00000134954 ENSG00000249992 1
ENSG00000134954 ENSG00000059377 -1
ENSG00000134954 ENSG00000104419 -1
ENSG00000134954 ENSG00000118513 1
ENSG00000134954 ENSG00000091138 1
ENSG00000134954 ENSG00000107159 -1
ENSG00000134954 ENSG00000167034 1
ENSG00000134954 ENSG00000041982 1
ENSG00000134954 TRA 1
ENSG00000134954 ENSG00000085563 1
ENSG00000134954 ENSG00000100985 1
ENSG00000134954 ENSG00000163507 1
ENSG00000134954 ENSG00000087494 1
ENSG00000134954 ENSG00000182866 1
ENSG00000134954 ENSG00000125735 1
ENSG00000134954 ENSG00000137203 1
ENSG00000134954 ENSG00000125378 1
ENSG00000134954 ENSG00000137745 1
ENSG00000134954 ENSG00000087088 -1
ENSG00000134954 ENSG00000155366 1
ENSG00000134954 ENSG00000088053 1
ENSG00000134954 ENSG00000119535 1
ENSG00000134954 ENSG00000164362 -1
ENSG00000134954 ENSG00000184937 1
ENSG00000134954 ENSG00000126010 1
ENSG00000134954 ENSG00000151702 1
ENSG00000134954 ENSG00000163513 1
ENSG00000134954 ENSG00000196611 1
ENSG00000134954 ENSG00000157554 1
ENSG00000134954 TRB -1
ENSG00000134954 ENSG00000137752 1
ENSG00000134954 ENSG00000153563 1
ENSG00000134954 ENSG00000213341 1
ENSG00000134954 ENSG00000145113 1
ENSG00000134954 ENSG00000117298 1
ENSG00000134954 ENSG00000100385 1
ENSG00000134954 ENSG00000091879 1
ENSG00000134954 ENSG00000120738 1
ENSG00000134954 ENSG00000166825 1
ENSG00000134954 ENSG00000163737 1
ENSG00000157557 ENSG00000164400 1
ENSG00000157557 ENSG00000091879 1
ENSG00000157557 ENSG00000038945 1
ENSG00000157557 ENSG00000119535 1
ENSG00000157557 ENSG00000151702 1
ENSG00000157557 ENSG00000169429 1
ENSG00000157557 ENSG00000135679 1
ENSG00000157557 ENSG00000157554 1
ENSG00000157557 ENSG00000108556 1
ENSG00000157557 ENSG00000166825 1
ENSG00000157557 ENSG00000135346 1
ENSG00000157557 ENSG00000182866 1
ENSG00000157557 ENSG00000113525 1
ENSG00000157557 ENSG00000100985 1
ENSG00000157557 ENSG00000090339 1
ENSG00000117036 ENSG00000109320 -1
ENSG00000117036 ENSG00000173039 -1
ENSG00000175832 ENSG00000137673 1
ENSG00000175832 ENSG00000112576 1
ENSG00000175832 ENSG00000144891 1
ENSG00000175832 ENSG00000026025 1
ENSG00000175832 ENSG00000164362 1
ENSG00000175832 ENSG00000141736 -1
ENSG00000175832 ENSG00000145113 1
ENSG00000175832 ENSG00000157227 1
ENSG00000175832 ENSG00000134954 1
ENSG00000175832 ENSG00000073756 1
ENSG00000175832 ENSG00000118971 1
ENSG00000244405 ENSG00000090339 1
ENSG00000139083 ENSG00000124762 1
ENSG00000139083 ENSG00000115461 1
ENSG00000139083 ENSG00000164109 -1
ENSG00000139083 ENSG00000105327 1
ENSG00000139083 ENSG00000148935 -1
ENSG00000106038 ENSG00000133937 -1
ENSG00000182944 ENSG00000164362 1
ENSG00000182944 ENSG00000187098 1
ENSG00000182944 ENSG00000163513 -1
ENSG00000182944 ENSG00000139289 -1
ENSG00000106462 ENSG00000186111 -1
ENSG00000106462 ENSG00000122691 -1
ENSG00000106462 ENSG00000147889 -1
ENSG00000106462 ENSG00000167601 1
ENSG00000106462 ENSG00000169252 -1
ENSG00000106462 ENSG00000141510 -1
ENSG00000106462 ENSG00000108424 1
ENSG00000106462 ENSG00000089157 1
ENSG00000106462 ENSG00000019549 -1
ENSG00000106462 ENSG00000039068 -1
ENSG00000106462 ENSG00000156804 -1
ENSG00000106462 ENSG00000132646 1
ENSG00000106462 ENSG00000165092 -1
ENSG00000106462 ENSG00000134982 -1
ENSG00000106462 ENSG00000182568 -1
ENSG00000106462 ENSG00000197380 -1
ENSG00000106462 ENSG00000154734 -1
ENSG00000106462 ENSG00000139874 -1
ENSG00000106462 ENSG00000159184 -1
ENSG00000106462 ENSG00000110092 1
ENSG00000106462 ENSG00000179583 -1
ENSG00000106462 ENSG00000054598 -1
ENSG00000106462 ENSG00000087245 1
ENSG00000106462 ENSG00000105173 1
ENSG00000106462 ENSG00000173531 -1
ENSG00000106462 ENSG00000136997 -1
ENSG00000106462 ENSG00000020633 -1
ENSG00000106462 ENSG00000124762 -1
ENSG00000106462 ENSG00000116478 -1
ENSG00000106462 ENSG00000089220 -1
ENSG00000106462 ENSG00000147883 -1
ENSG00000115641 ENSG00000111276 1
ENSG00000115641 ENSG00000124762 1
ENSG00000115641 ENSG00000110092 -1
ENSG00000151702 ENSG00000136634 1
ENSG00000151702 ENSG00000169704 1
ENSG00000151702 ENSG00000164692 -1
ENSG00000151702 ENSG00000157554 1
ENSG00000151702 ENSG00000117400 1
ENSG00000151702 ENSG00000158161 1
ENSG00000151702 ENSG00000102145 1
ENSG00000151702 ENSG00000146674 -1
ENSG00000151702 ENSG00000115738 1
ENSG00000151702 ENSG00000139289 -1
ENSG00000151702 ENSG00000211997 -1
ENSG00000151702 ENSG00000196611 -1
ENSG00000151702 ENSG00000088053 1
ENSG00000151702 ENSG00000164362 1
ENSG00000151702 ENSG00000151702 1
ENSG00000151702 ENSG00000111206 1
ENSG00000170345 ENSG00000170345 -1
ENSG00000170345 ENSG00000120885 -1
ENSG00000170345 ENSG00000136997 -1
ENSG00000170345 ENSG00000073756 1
ENSG00000170345 ENSG00000109320 -1
ENSG00000170345 ENSG00000125255 -1
ENSG00000170345 ENSG00000277586 1
ENSG00000170345 ENSG00000132906 1
ENSG00000170345 ENSG00000101665 1
ENSG00000170345 ENSG00000026103 1
ENSG00000170345 ENSG00000187094 1
ENSG00000170345 ENSG00000196611 1
ENSG00000170345 ENSG00000066336 -1
ENSG00000170345 ENSG00000092820 1
ENSG00000170345 ENSG00000110092 -1
ENSG00000170345 ENSG00000175197 1
ENSG00000170345 ENSG00000171056 1
ENSG00000170345 ENSG00000095794 1
ENSG00000170345 ENSG00000076258 1
ENSG00000170345 ENSG00000120694 1
ENSG00000170345 ENSG00000175595 1
ENSG00000170345 ENSG00000167720 1
ENSG00000125740 ENSG00000102265 -1
ENSG00000125740 ENSG00000169429 1
ENSG00000175592 ENSG00000259207 -1
ENSG00000175592 ENSG00000138448 -1
ENSG00000075426 ENSG00000135679 1
ENSG00000075426 ENSG00000012048 1
ENSG00000075426 ENSG00000196620 1
ENSG00000075426 ENSG00000118513 1
ENSG00000075426 ENSG00000277132 1
ENSG00000075426 ENSG00000007171 1
ENSG00000075426 ENSG00000113916 1
ENSG00000075426 ENSG00000183813 1
ENSG00000075426 ENSG00000175592 1
ENSG00000075426 ENSG00000102265 -1
ENSG00000129514 ENSG00000165029 -1
ENSG00000129514 ENSG00000196712 1
ENSG00000129514 ENSG00000197888 1
ENSG00000129514 ENSG00000177519 -1
ENSG00000129514 ENSG00000001626 -1
ENSG00000129514 ENSG00000117601 -1
ENSG00000129514 ENSG00000135480 1
ENSG00000129514 ENSG00000171791 -1
ENSG00000129514 ENSG00000204389 1
ENSG00000129514 ENSG00000168878 1
ENSG00000129514 ENSG00000084674 1
ENSG00000125798 ENSG00000117601 -1
ENSG00000125798 ENSG00000039068 1
ENSG00000125798 ENSG00000137673 1
ENSG00000125798 ENSG00000116833 1
ENSG00000125798 ENSG00000001626 -1
ENSG00000125798 ENSG00000277603 1
ENSG00000125798 ENSG00000165029 -1
ENSG00000125798 ENSG00000115705 1
ENSG00000125798 ENSG00000007372 -1
ENSG00000125798 ENSG00000168875 1
ENSG00000054598 ENSG00000162344 1
ENSG00000187140 ENSG00000104419 1
ENSG00000187140 ENSG00000077092 1
ENSG00000187140 ENSG00000055163 1
ENSG00000187140 ENSG00000187098 -1
ENSG00000187140 ENSG00000118785 1
ENSG00000178919 ENSG00000163132 1
ENSG00000103241 ENSG00000136487 1
ENSG00000137273 ENSG00000198417 -1
ENSG00000137273 ENSG00000221878 -1
ENSG00000137273 ENSG00000150093 -1
ENSG00000137273 ENSG00000169715 -1
ENSG00000137273 ENSG00000095739 1
ENSG00000137273 ENSG00000107562 1
ENSG00000137273 ENSG00000197461 -1
ENSG00000137273 ENSG00000158195 1
ENSG00000176165 ENSG00000124762 -1
ENSG00000160973 ENSG00000169083 -1
ENSG00000168269 ENSG00000001626 -1
ENSG00000176678 ENSG00000125378 1
ENSG00000183770 ENSG00000096717 1
ENSG00000183770 ENSG00000137869 -1
ENSG00000183770 ENSG00000147465 -1
ENSG00000183770 ENSG00000288362 -1
ENSG00000183770 ENSG00000140459 -1
ENSG00000183770 ENSG00000118971 -1
ENSG00000111206 ENSG00000101224 1
ENSG00000111206 ENSG00000171564 -1
ENSG00000111206 ENSG00000134057 1
ENSG00000111206 ENSG00000147889 -1
ENSG00000111206 ENSG00000169083 1
ENSG00000111206 ENSG00000094804 1
ENSG00000111206 ENSG00000159388 1
ENSG00000111206 ENSG00000168878 1
ENSG00000111206 ENSG00000136997 1
ENSG00000109101 ENSG00000175065 -1
ENSG00000150907 ENSG00000159346 1
ENSG00000150907 ENSG00000121966 1
ENSG00000150907 ENSG00000265972 -1
ENSG00000150907 ENSG00000170323 1
ENSG00000150907 ENSG00000131808 -1
ENSG00000150907 ENSG00000120738 -1
ENSG00000150907 ENSG00000111276 1
ENSG00000150907 ENSG00000136244 1
ENSG00000150907 ENSG00000121858 1
ENSG00000150907 ENSG00000169083 -1
ENSG00000118689 ENSG00000118971 -1
ENSG00000118689 ENSG00000077463 1
ENSG00000118689 ENSG00000096717 1
ENSG00000118689 ENSG00000265972 1
ENSG00000118689 ENSG00000169083 1
ENSG00000118689 ENSG00000213930 1
ENSG00000118689 ENSG00000113916 1
ENSG00000118689 ENSG00000111206 -1
ENSG00000118689 ENSG00000121858 1
ENSG00000118689 ENSG00000141052 -1
ENSG00000118689 ENSG00000117560 1
ENSG00000184481 ENSG00000113916 1
ENSG00000184481 ENSG00000121858 1
ENSG00000184481 ENSG00000100644 -1
ENSG00000184481 ENSG00000112096 1
ENSG00000184481 ENSG00000118260 1
ENSG00000114861 ENSG00000142515 -1
ENSG00000128573 ENSG00000174469 -1
ENSG00000128573 ENSG00000105976 -1
ENSG00000128573 ENSG00000136352 -1
ENSG00000128573 ENSG00000011422 1
ENSG00000128573 ENSG00000101955 1
ENSG00000049768 ENSG00000134460 1
ENSG00000049768 ENSG00000012048 -1
ENSG00000049768 ENSG00000143258 1
ENSG00000049768 ENSG00000183813 1
ENSG00000049768 ENSG00000109471 -1
ENSG00000164379 ENSG00000154342 1
ENSG00000164379 ENSG00000119866 1
ENSG00000164379 ENSG00000112715 1
ENSG00000164379 ENSG00000147655 1
ENSG00000164379 ENSG00000122691 1
ENSG00000089280 ENSG00000135679 -1
ENSG00000089280 ENSG00000175197 1
ENSG00000154727 ENSG00000154174 1
ENSG00000102145 ENSG00000122420 -1
ENSG00000102145 ENSG00000158825 1
ENSG00000102145 ENSG00000066336 -1
ENSG00000102145 ENSG00000245848 -1
ENSG00000102145 ENSG00000136929 -1
ENSG00000102145 ENSG00000164252 1
ENSG00000102145 ENSG00000102145 1
ENSG00000102145 ENSG00000165168 1
ENSG00000102145 ENSG00000100697 1
ENSG00000102145 ENSG00000184937 1
ENSG00000102145 ENSG00000006638 1
ENSG00000102145 ENSG00000117400 1
ENSG00000102145 ENSG00000088053 1
ENSG00000102145 ENSG00000276644 -1
ENSG00000102145 ENSG00000094804 1
ENSG00000102145 ENSG00000169704 1
ENSG00000102145 ENSG00000250361 1
ENSG00000102145 ENSG00000067955 -1
ENSG00000102145 ENSG00000179639 1
ENSG00000102145 ENSG00000187266 1
ENSG00000102145 ENSG00000163737 1
ENSG00000102145 ENSG00000130303 1
ENSG00000102145 ENSG00000090612 -1
ENSG00000102145 ENSG00000156273 1
ENSG00000102145 ENSG00000203618 1
ENSG00000102145 ENSG00000186652 1
ENSG00000179348 ENSG00000149534 1
ENSG00000179348 ENSG00000132170 -1
ENSG00000179348 ENSG00000130427 -1
ENSG00000179348 ENSG00000184937 1
ENSG00000179348 ENSG00000187758 1
ENSG00000179348 ENSG00000102145 1
ENSG00000179348 ENSG00000242950 1
ENSG00000179348 ENSG00000066336 -1
ENSG00000179348 ENSG00000164867 1
ENSG00000179348 ENSG00000179639 1
ENSG00000179348 ENSG00000169083 1
ENSG00000179348 ENSG00000165168 -1
ENSG00000179348 ENSG00000186652 -1
ENSG00000107485 ENSG00000081985 -1
ENSG00000107485 ENSG00000120156 1
ENSG00000107485 ENSG00000113525 1
ENSG00000107485 ENSG00000163739 -1
ENSG00000107485 ENSG00000108786 -1
ENSG00000107485 ENSG00000130427 -1
ENSG00000107485 ENSG00000242950 1
ENSG00000107485 ENSG00000039068 1
ENSG00000107485 ENSG00000113083 -1
ENSG00000107485 ENSG00000176692 -1
ENSG00000107485 ENSG00000054598 -1
ENSG00000107485 ENSG00000102245 1
ENSG00000107485 ENSG00000138378 -1
ENSG00000107485 ENSG00000153563 1
ENSG00000107485 ENSG00000122133 1
ENSG00000107485 ENSG00000140835 1
ENSG00000107485 ENSG00000157554 1
ENSG00000107485 ENSG00000185499 1
ENSG00000107485 ENSG00000148516 1
ENSG00000107485 ENSG00000165556 1
ENSG00000107485 ENSG00000062038 -1
ENSG00000136574 ENSG00000141736 -1
ENSG00000136574 ENSG00000118971 1
ENSG00000136574 ENSG00000048052 -1
ENSG00000136574 ENSG00000145384 1
ENSG00000136574 ENSG00000175206 1
ENSG00000136574 ENSG00000121351 1
ENSG00000136574 ENSG00000105697 1
ENSG00000136574 ENSG00000164867 1
ENSG00000136574 ENSG00000113525 1
ENSG00000136574 ENSG00000090402 1
ENSG00000136574 ENSG00000104899 1
ENSG00000141448 ENSG00000288362 1
ENSG00000141448 ENSG00000105398 1
ENSG00000141448 ENSG00000148795 1
ENSG00000141448 ENSG00000153071 1
ENSG00000141448 ENSG00000122861 -1
ENSG00000141448 ENSG00000105974 -1
ENSG00000141448 ENSG00000140459 1
ENSG00000168505 ENSG00000136244 1
ENSG00000137270 ENSG00000242950 1
ENSG00000137270 ENSG00000119630 1
ENSG00000124827 ENSG00000036828 1
ENSG00000124827 ENSG00000152266 1
ENSG00000162676 ENSG00000087088 -1
ENSG00000162676 ENSG00000111012 -1
ENSG00000165702 ENSG00000081189 -1
ENSG00000111087 ENSG00000185338 1
ENSG00000111087 ENSG00000120889 -1
ENSG00000111087 ENSG00000122877 -1
ENSG00000111087 ENSG00000026103 -1
ENSG00000111087 ENSG00000123374 1
ENSG00000111087 ENSG00000104332 1
ENSG00000111087 H2AFX -1
ENSG00000111087 ENSG00000134853 1
ENSG00000111087 CYR61 1
ENSG00000111087 ENSG00000123095 1
ENSG00000111087 ENSG00000215182 1
ENSG00000074047 ENSG00000206013 1
ENSG00000074047 ENSG00000039068 -1
ENSG00000074047 ENSG00000171791 1
ENSG00000074047 ENSG00000026103 -1
ENSG00000074047 ENSG00000215182 1
ENSG00000074047 ENSG00000134245 1
ENSG00000074047 ENSG00000120889 -1
ENSG00000074047 ENSG00000134853 1
ENSG00000074047 H2AFX -1
ENSG00000074047 ENSG00000103241 1
ENSG00000074047 ENSG00000185338 1
ENSG00000074047 ENSG00000134363 1
ENSG00000106571 ENSG00000062716 1
ENSG00000106571 ENSG00000128602 1
ENSG00000106571 ENSG00000204632 -1
ENSG00000263001 ENSG00000096717 1
ENSG00000263001 ENSG00000044574 1
ENSG00000122034 ENSG00000151929 1
ENSG00000125812 ENSG00000253293 -1
ENSG00000164107 ENSG00000123454 1
ENSG00000164107 ENSG00000165462 1
ENSG00000164107 ENSG00000175206 1
ENSG00000143575 ENSG00000174437 -1
ENSG00000105856 ENSG00000130816 -1
ENSG00000105856 ENSG00000276701 -1
ENSG00000105856 ENSG00000124762 -1
ENSG00000105856 ENSG00000240972 -1
ENSG00000105856 ENSG00000158517 -1
ENSG00000172534 ENSG00000101412 1
ENSG00000172534 ENSG00000205250 -1
ENSG00000116478 ENSG00000023445 1
ENSG00000116478 ENSG00000039068 -1
ENSG00000116478 ENSG00000146648 -1
ENSG00000116478 ENSG00000132646 -1
ENSG00000116478 ENSG00000128683 -1
ENSG00000116478 ENSG00000090339 1
ENSG00000116478 ENSG00000086232 -1
ENSG00000116478 ENSG00000160182 -1
ENSG00000116478 ENSG00000085117 -1
ENSG00000116478 ENSG00000170345 -1
ENSG00000116478 ENSG00000164692 1
ENSG00000116478 ENSG00000109471 -1
ENSG00000116478 ENSG00000073756 1
ENSG00000116478 ENSG00000118971 -1
ENSG00000116478 ENSG00000139618 -1
ENSG00000116478 ENSG00000120738 -1
ENSG00000116478 ENSG00000273079 1
ENSG00000116478 ENSG00000143878 -1
ENSG00000116478 ENSG00000185591 -1
ENSG00000116478 ENSG00000095739 -1
ENSG00000116478 ENSG00000141510 -1
ENSG00000116478 ENSG00000091831 -1
ENSG00000116478 ENSG00000100985 -1
ENSG00000116478 ENSG00000181885 1
ENSG00000116478 ENSG00000019549 -1
ENSG00000116478 ENSG00000044574 -1
ENSG00000116478 ENSG00000124762 -1
ENSG00000116478 ENSG00000140379 1
ENSG00000116478 ENSG00000146674 1
ENSG00000116478 ENSG00000085563 -1
ENSG00000116478 ENSG00000101412 -1
ENSG00000116478 ENSG00000026508 -1
ENSG00000116478 PHB -1
ENSG00000116478 ENSG00000104067 -1
ENSG00000116478 ENSG00000204287 -1
ENSG00000116478 ENSG00000160957 -1
ENSG00000116478 ENSG00000265972 -1
ENSG00000116478 ENSG00000271447 -1
ENSG00000116478 ENSG00000189056 -1
ENSG00000116478 ENSG00000077092 -1
ENSG00000116478 ENSG00000158473 -1
ENSG00000116478 ENSG00000136826 -1
ENSG00000116478 ENSG00000118785 -1
ENSG00000100429 ENSG00000265972 -1
ENSG00000163517 ENSG00000112115 -1
ENSG00000163517 ENSG00000232810 -1
ENSG00000163517 ENSG00000117586 1
ENSG00000163517 ENSG00000136634 -1
ENSG00000196591 ENSG00000275565 1
ENSG00000196591 ENSG00000122691 -1
ENSG00000196591 ENSG00000215182 -1
ENSG00000196591 ENSG00000130816 -1
ENSG00000196591 ENSG00000105173 -1
ENSG00000196591 ENSG00000120868 -1
ENSG00000196591 ENSG00000039068 -1
ENSG00000196591 ENSG00000158473 -1
ENSG00000196591 ENSG00000012779 1
ENSG00000196591 ENSG00000019549 -1
ENSG00000196591 ENSG00000101144 -1
ENSG00000196591 PHB -1
ENSG00000196591 ENSG00000136826 -1
ENSG00000196591 ENSG00000163513 -1
ENSG00000196591 ENSG00000185591 -1
ENSG00000196591 ENSG00000121858 -1
ENSG00000196591 ENSG00000164692 -1
ENSG00000196591 ENSG00000169429 -1
ENSG00000171720 ENSG00000275565 1
ENSG00000171720 ENSG00000147889 -1
ENSG00000171720 ENSG00000179348 -1
ENSG00000171720 ENSG00000177606 -1
ENSG00000171720 ENSG00000197919 -1
ENSG00000171720 ENSG00000148935 -1
ENSG00000171720 ENSG00000087245 -1
ENSG00000171720 ENSG00000121966 -1
ENSG00000171720 ENSG00000012779 1
ENSG00000171720 ENSG00000136997 -1
ENSG00000171720 ENSG00000039068 -1
ENSG00000171720 ENSG00000134317 -1
ENSG00000068024 ENSG00000124762 -1
ENSG00000068024 ENSG00000124813 -1
ENSG00000068024 ENSG00000136634 -1
ENSG00000068024 ENSG00000184937 -1
ENSG00000068024 ENSG00000118707 1
ENSG00000068024 ENSG00000068305 -1
ENSG00000068024 ENSG00000159184 -1
